,DateTime,LblCol1,LblCol2,Sensor1,Sensor2
222,2041-09-30 23:01:52,label2,,8.010986328125,142.366683959961
223,2041-09-30 23:01:51,label2,,,135.194931030273
224,2041-09-30 23:01:50,label2,,8.23987197875977,135.652709960938
225,2041-09-30 23:01:49,label2,,9.1554126739502,126.497299194336
226,2041-09-30 23:01:48,label2,,8.92652797698975,127.5654296875
227,2041-09-30 23:01:47,label2,,,128.633560180664
228,2041-09-30 23:01:46,label2,,8.69764232635498,139.162292480469
229,2041-09-30 23:01:45,label2,,8.92652797698975,145.418487548828
230,2041-09-30 23:01:44,label2,,,154.573883056641
231,2041-09-30 23:01:43,label2,,8.92652797698975,155.18424987793
232,2041-09-30 23:01:42,label2,,8.92652797698975,161.135269165039
233,2041-09-30 23:01:41,label2,,,168.764785766602
234,2041-09-30 23:01:40,label2,,8.69764232635498,169.985504150391
235,2041-09-30 23:01:39,label2,,8.92652797698975,192.721435546875
236,2041-09-30 23:01:38,label2,,8.92652797698975,196.536193847656
237,2041-09-30 23:01:37,label2,,,197.451736450195
238,2041-09-30 23:01:36,label2,,8.92652797698975,173.342498779297
239,2041-09-30 23:01:35,label2,,10.0709543228149,154.726470947266
240,2041-09-30 23:01:34,label2,,,143.434814453125
241,2041-09-30 23:01:33,label2,,10.9864959716797,138.094146728516
242,2041-09-30 23:01:32,label2,,10.9864959716797,136.720840454102
243,2041-09-30 23:01:31,label2,,,131.685363769531
244,2041-09-30 23:01:30,label2,,12.1309232711792,118.104827880859
245,2041-09-30 23:01:29,label1,,13.0464639663696,112.001220703125
246,2041-09-30 23:01:28,label1,,13.7331199645996,106.81315612793
247,2041-09-30 23:01:27,label1,,,105.592430114746
248,2041-09-30 23:01:26,label1,,13.2753486633301,109.864959716797
249,2041-09-30 23:01:25,label1,,13.2753486633301,109.559776306152
250,2041-09-30 23:01:24,label1,,,113.832305908203
251,2041-09-30 23:01:23,label1,,13.2753486633301,113.374534606934
252,2041-09-30 23:01:22,label1,,14.64866065979,112.153816223145
253,2041-09-30 23:01:21,label1,,,
254,2041-09-30 23:01:20,label1,,14.1908903121948,111.696044921875
255,2041-09-30 23:01:19,label1,,13.9620056152344,110.627914428711
256,2041-09-30 23:01:18,label1,,,
257,2041-09-30 23:01:17,label1,,14.4197759628296,110.933090209961
258,2041-09-30 23:01:16,label1,,14.4197759628296,111.543449401855
259,2041-09-30 23:01:15,label1,,,112.458992004395
260,2041-09-30 23:01:14,label1,,14.4197759628296,113.374534606934
261,2041-09-30 23:01:13,label1,,14.1908903121948,112.764175415039
262,2041-09-30 23:01:12,label1,,14.1908903121948,112.153816223145
263,2041-09-30 23:01:11,label1,,,111.238273620605
264,2041-09-30 23:01:10,label1,,14.4197759628296,110.780502319336
265,2041-09-30 23:01:09,label1,,14.4197759628296,110.933090209961
266,2041-09-30 23:01:08,label1,,,111.08568572998
267,2041-09-30 23:01:07,label1,,14.1908903121948,112.30640411377
268,2041-09-30 23:01:06,label1,,14.4197759628296,112.916763305664
269,2041-09-30 23:01:05,label1,,,112.916763305664
270,2041-09-30 23:01:04,label1,,14.1908903121948,112.30640411377
271,2041-09-30 23:01:03,label1,,14.1908903121948,111.39086151123
272,2041-09-30 23:01:02,label1,,,110.475318908691
273,2041-09-30 23:01:01,label1,,13.9620056152344,110.627914428711
274,2041-09-30 23:01:00,label1,,14.1908903121948,110.933090209961
275,2041-09-30 23:00:59,label1,,14.4197759628296,111.8486328125
276,2041-09-30 23:00:58,label1,,,113.069358825684
277,2041-09-30 23:00:57,label1,label4,14.4197759628296,113.069358825684
278,2041-09-30 23:00:56,label1,label4,14.4197759628296,112.764175415039
279,2041-09-30 23:00:55,label1,label4,,112.458992004395
280,2041-09-30 23:00:54,label1,label4,14.1908903121948,111.08568572998
281,2041-09-30 23:00:53,label1,label4,14.4197759628296,110.475318908691
282,2041-09-30 23:00:52,label1,label4,,110.627914428711
283,2041-09-30 23:00:51,label1,label4,13.9620056152344,111.8486328125
